bench,BLOCK_SIZE,n,t
commit,16384,4303,0.002476027466447827
commit,16384,4319,0.0024814101925503588
commit,16384,4335,0.002483757550980392
commit,16384,4351,0.0024834896800160875
commit,16384,4367,0.002488598872051752
commit,16384,4383,0.002488317022815423
commit,16384,4399,0.002482903369601046
commit,16384,4415,0.002480285665486976
commit,16384,4431,0.002498866725823742
commit,16384,4447,0.0025014870354733527
commit,16384,4463,0.0024935771802599154
commit,16384,4479,0.0025222049547890158
commit,16384,4495,0.0025245359787541715
commit,16384,4511,0.0025318738385058746
commit,16384,4527,0.0025341698555610783
commit,16384,4543,0.0025467799006713625
commit,16384,4559,0.0025539685270344376
commit,16384,4575,0.002551223042076503
commit,16384,4591,0.0025536091145447622
commit,16384,4607,0.002550887458514217
commit,16384,4623,0.002553258774659312
commit,16384,4639,0.002555432418759431
commit,16384,4655,0.002557413612406015
commit,16384,4671,0.002559556280587669
commit,16384,4687,0.002571692844276723
commit,16384,4703,0.002593730831065277
commit,16384,4719,0.0026030962693632128
commit,16384,4735,0.002602670185559662
commit,16384,4751,0.002604807322853083
commit,16384,4767,0.0026020180257761696
commit,16384,4783,0.00261396702461844
commit,16384,4799,0.0026133458079808294
commit,16384,4815,0.0026224684868120457
commit,16384,4831,0.0026290194820948044
commit,16384,4847,0.002631022963069941
commit,16384,4863,0.0026544747679930086
commit,16384,4879,0.0026562233732578397
commit,16384,4895,0.0026652295636619
commit,16384,4911,0.002671876702199145
commit,16384,4927,0.002673718737162574
commit,16384,4943,0.0026801313572982
commit,16384,4959,0.0026770386824712645
commit,16384,4975,0.0027045262478391963
commit,16384,4991,0.002713046515302545
commit,16384,5007,0.0027286241720591163
commit,16384,5023,0.0027394325458640254
commit,16384,5039,0.0027594825659605087
commit,16384,5055,0.0027656322827151335
commit,16384,5071,0.0027671222285052255
commit,16384,5087,0.0027732166350747
commit,16384,5103,0.002776735653390163
commit,16384,5119,0.0028031442031646804
commit,16384,5135,0.0028065502117088606
commit,16384,5151,0.0028146406310425157
commit,16384,5167,0.002820330492790788
commit,16384,5183,0.0028395721679288057
commit,16384,5199,0.002858695237329295
commit,16384,5215,0.002864354627013423
commit,16384,5231,0.0028610124179172243
commit,16384,5247,0.002868791933866972
commit,16384,5263,0.002865305849800494
commit,16384,5279,0.002888350062014586
commit,16384,5295,0.002900251810080265
commit,16384,5311,0.002921067333623611
commit,16384,5327,0.0029283995304345786
commit,16384,5343,0.0029379524042438703
commit,16384,5359,0.0029388425457408103
commit,16384,5375,0.0029615577793255816
commit,16384,5391,0.0029710830336208494
commit,16384,5407,0.0029717293308673936
commit,16384,5423,0.0029851948129494747
commit,16384,5439,0.0029880231799733407
commit,16384,5455,0.002999288594637947
commit,16384,5471,0.003004131062031621
commit,16384,5487,0.0030173484228175687
commit,16384,5503,0.003022241102580411
commit,16384,5519,0.003035618366755753
commit,16384,5535,0.0030319588069557357
commit,16384,5551,0.0030472749543550715
commit,16384,5567,0.003049718846865457
commit,16384,5583,0.0030605554146292315
commit,16384,5599,0.0030671342185211643
commit,16384,5615,0.003061281660173642
commit,16384,5631,0.003069976179253241
commit,16384,5647,0.003068162954068532
commit,16384,5663,0.0030603480999249516
commit,16384,5679,0.003064975512128015
commit,16384,5695,0.0030736943329675156
commit,16384,5711,0.003088324064480827
commit,16384,5727,0.0030886025745154536
commit,16384,5743,0.0030867688810073133
commit,16384,5759,0.003087049468050009
commit,16384,5775,0.003087330249199134
commit,16384,5791,0.003095578399175445
commit,16384,5807,0.003087882357478044
commit,16384,5823,0.0030923127755667183
commit,16384,5839,0.003092705227757322
commit,16384,5855,0.0030870220922715632
commit,16384,5871,0.0030871670455842274
commit,16384,5887,0.0030855121237472398
commit,16384,5903,0.0030896351117652037
commit,16384,5919,0.0030899022336120965
commit,16384,5935,0.0030882511346461664
commit,16384,5951,0.003090424938392707
commit,16384,5967,0.0030986858629126865
commit,16384,5983,0.0030990549165970252
commit,16384,5999,0.0030915979439281546
commit,16384,6015,0.003095753657772236
commit,16384,6031,0.003099760543773835
commit,16384,6047,0.003109628690011576
commit,16384,6063,0.003109836160254825
commit,16384,6079,0.003104315226846521
commit,16384,6095,0.0031044105356234615
commit,16384,6111,0.0031047488549132713
commit,16384,6127,0.003097429530337033
commit,16384,6143,0.0030939662351863913
commit,16384,6159,0.0030885575495819126
commit,16384,6175,0.003088694296194332
commit,16384,6191,0.0030833267533516393
commit,16384,6207,0.003083475312812147
commit,16384,6223,0.0030799747535955324
commit,16384,6239,0.003074673333246514
commit,16384,6255,0.003076776817326139
commit,16384,6271,0.003073438377970021
commit,16384,6287,0.003066387233318753
commit,16384,6303,0.00305937191789624
commit,16384,6319,0.003055985155186739
commit,16384,6335,0.0030599013010655096
commit,16384,6351,0.0030583165141119502
commit,16384,6367,0.0030586432147400662
commit,16384,6383,0.0030535149918337777
commit,16384,6399,0.003057400861462729
commit,16384,6415,0.003054185395226033
commit,16384,6431,0.003047340616117245
commit,16384,6447,0.0030405307924616094
commit,16384,6463,0.0030391421342062506
commit,16384,6479,0.0030430189344999225
commit,16384,6495,0.003041628485257891
commit,16384,6511,0.0030418748546498235
commit,16384,6527,0.0030386392711812477
commit,16384,6543,0.003035420938751337
commit,16384,6559,0.0030322184097232815
commit,16384,6575,0.003025577250076045
commit,16384,6591,0.0030189686406084056
commit,16384,6607,0.003012392182590434
commit,16384,6623,0.003009275665370678
commit,16384,6639,0.0030095952958653417
commit,16384,6655,0.003011730256160781
commit,16384,6671,0.00300863787878504
commit,16384,6687,0.00300386383800658
commit,16384,6703,0.003004194544737431
commit,16384,6719,0.003001252281217443
commit,16384,6735,0.0029948435600037123
commit,16384,6751,0.0029884659555806546
commit,16384,6767,0.0029837931989249306
commit,16384,6783,0.0029841677418177798
commit,16384,6799,0.0029795305899029266
commit,16384,6815,0.0029833547851614087
commit,16384,6831,0.002980403350991802
commit,16384,6847,0.002977467756426172
commit,16384,6863,0.002974546111995483
commit,16384,6879,0.0029683364917684257
commit,16384,6895,0.0029621564025562003
commit,16384,6911,0.0029560048015844307
commit,16384,6927,0.0029531601535657576
commit,16384,6943,0.0029535999771172403
commit,16384,6959,0.002952403076950711
commit,16384,6975,0.0029495874267562723
commit,16384,6991,0.0029467864852310115
commit,16384,7007,0.002945615663800485
commit,16384,7023,0.0029396012086003133
commit,16384,7039,0.0029336126294573096
commit,16384,7055,0.0029276521690644926
commit,16384,7071,0.002923324625371234
commit,16384,7087,0.002927135069969663
commit,16384,7103,0.002922829609689568
commit,16384,7119,0.0029249248272931595
commit,16384,7135,0.0029255205099509457
commit,16384,7151,0.002921245933890365
commit,16384,7167,0.002918575897132691
commit,16384,7183,0.0029127560430530423
commit,16384,7199,0.002906962643509515
commit,16384,7215,0.0029011942136174637
commit,16384,7231,0.002898591709013276
commit,16384,7247,0.002899134772992273
commit,16384,7263,0.002899676916718298
commit,16384,7279,0.0028970952927943393
commit,16384,7295,0.002892967782984921
commit,16384,7311,0.0028919622326289154
commit,16384,7327,0.0028863151671386653
commit,16384,7343,0.0028806925760418082
commit,16384,7359,0.0028750961115810575
commit,16384,7375,0.0028726020718644065
commit,16384,7391,0.0028731923945000677
commit,16384,7407,0.0028691808612461185
commit,16384,7423,0.0028697761501751315
commit,16384,7439,0.002867315007595107
commit,16384,7455,0.0028633418306170354
commit,16384,7471,0.002860905907174408
commit,16384,7487,0.0028554471219780957
commit,16384,7503,0.0028500109387078498
commit,16384,7519,0.002844597805974864
commit,16384,7535,0.0028437317754313207
commit,16384,7551,0.0028443720121010467
commit,16384,7567,0.002843507917520153
commit,16384,7583,0.002841149902759462
commit,16384,7599,0.002837306897667457
commit,16384,7615,0.0028364627820912664
commit,16384,7631,0.0028311586260974966
commit,16384,7647,0.00282587594213417
commit,16384,7663,0.00282210032338836
commit,16384,7679,0.0028198167926650614
commit,16384,7695,0.002819017633154646
commit,16384,7711,0.0028152779389022174
commit,16384,7727,0.0028159625455869025
commit,16384,7743,0.002813711982968488
commit,16384,7759,0.002810006906125145
commit,16384,7775,0.002807776163006431
commit,16384,7791,0.002802639532377101
commit,16384,7807,0.0027989817576373763
commit,16384,7823,0.002795336229659338
commit,16384,7839,0.002791706698893354
commit,16384,7855,0.0027924270311903247
commit,16384,7871,0.0027917027679615044
commit,16384,7887,0.0027925176000063393
commit,16384,7903,0.0027889221666930284
commit,16384,7919,0.0027882099447531254
commit,16384,7935,0.002787596362240076
commit,16384,7951,0.0027826035654949064
commit,16384,7967,0.002777632222621439
commit,16384,7983,0.002775526679631717
commit,16384,7999,0.0027748485282379047
commit,16384,8015,0.002772758220274485
commit,16384,8031,0.0027720913931172956
commit,16384,8047,0.0027700148310239843
commit,16384,8063,0.002766539967412874
commit,16384,8079,0.002765891745667781
commit,16384,8095,0.0027610350116893142
commit,16384,8111,0.0027561968610066577
commit,16384,8127,0.0027527768723237356
commit,16384,8143,0.0027493702740851033
commit,16384,8159,0.002751545319815541
commit,16384,8175,0.0027495426766666665
commit,16384,8191,0.0027504136459681363
commit,16384,8192,0.0027501153970184325
