bench,ORDER,n,t
create,2,4038,0.00018471400000000005
create,2,4039,0.000184071625
create,2,4040,0.000185911625
create,2,4041,0.00017989662499999997
create,2,4042,0.00018672487499999998
create,2,4043,0.00018566474999999997
create,2,4044,0.00018412075
create,2,4045,0.00018684600000000003
create,2,4046,0.00019205887499999997
create,2,4047,0.00018708699999999995
create,2,4048,0.00018478537500000002
create,2,4049,0.00018832849999999998
create,2,4050,0.00018759837500000005
create,2,4051,0.00018507675
create,2,4052,0.000186532375
create,2,4053,0.00018584025000000003
create,2,4054,0.00018688925
create,2,4055,0.00018919675000000005
create,2,4056,0.00018675762499999998
create,2,4057,0.00018940562500000004
create,2,4058,0.00018819687499999996
create,2,4059,0.000189729125
create,2,4060,0.000181368625
create,2,4061,0.000191635875
create,2,4062,0.00018490062499999996
create,2,4063,0.00018352749999999996
create,2,4064,0.000189367
create,2,4065,0.00018623575
create,2,4066,0.0001833245
create,2,4067,0.00018598300000000003
create,2,4068,0.000188394625
create,2,4069,0.00018555474999999998
create,2,4070,0.00018640012499999997
create,2,4071,0.000188460125
create,2,4072,0.00018515400000000004
create,2,4073,0.000182802625
create,2,4074,0.0001760235
create,2,4075,0.00018551025000000004
create,2,4076,0.00018001712500000002
create,2,4077,0.000182885125
create,2,4078,0.0001844835
create,2,4079,0.00018226962500000004
create,2,4080,0.000183923
create,2,4081,0.00018459874999999997
create,2,4082,0.00018360999999999999
create,2,4083,0.00018610937499999997
create,2,4084,0.00018929562500000002
create,2,4085,0.00018924587500000002
create,2,4086,0.00018189050000000004
create,2,4087,0.00018602687499999997
create,2,4088,0.00018813075
create,2,4089,0.00018300037499999997
create,2,4090,0.000189685875
create,2,4091,0.00018138500000000003
create,2,4092,0.000181000625
create,2,4093,0.000185906375
create,2,4094,0.00018476375
create,2,4095,0.00019031775000000005
create,2,4096,0.000183824125
create,2,4097,0.00018361525000000001
create,2,4098,0.0001840605
create,2,4099,0.000182472625
create,2,4100,0.000192036625
create,2,4101,0.00019044349999999997
create,2,4102,0.00018209349999999996
create,2,4103,0.00018860875
create,2,4104,0.00018719175000000003
create,2,4105,0.000186884
create,2,4106,0.00018806524999999999
create,2,4107,0.00018650487499999996
create,2,4108,0.00018878487500000003
create,2,4109,0.000189921625
create,2,4110,0.000186054375
create,2,4111,0.00018257737499999998
create,2,4112,0.00018247325
create,2,4113,0.000184164625
create,2,4114,0.000185911625
create,2,4115,0.00018348362500000001
create,2,4116,0.00018759775
create,2,4117,0.00019048212500000003
create,2,4118,0.00018191275000000001
create,2,4119,0.00018686762500000004
create,2,4120,0.000186779875
create,2,4121,0.00018443962499999997
create,2,4122,0.00018952087499999996
create,2,4123,0.000188889
create,2,4124,0.000194151625
create,2,4125,0.0001829395
create,2,4126,0.00018357137500000001
create,2,4127,0.00018176412500000002
create,2,4128,0.000185247
create,2,4129,0.000187416375
create,2,4130,0.00017824325
create,2,4131,0.000185713875
create,2,4132,0.00018796637500000002
create,2,4133,0.000183758
create,2,4134,0.000186026875
create,2,4135,0.000181105375
create,2,4136,0.000186098875
create,2,4137,0.000181203625
create,2,4138,0.000182561
create,2,4139,0.00018429687500000003
create,2,4140,0.00018674650000000004
create,2,4141,0.000180918125
create,2,4142,0.00019019075
create,2,4143,0.000187373125
create,2,4144,0.00018457125
create,2,4145,0.000186829
create,2,4146,0.000187295875
create,2,4147,0.00018974025
create,2,4148,0.000186905625
create,2,4149,0.00018647212499999996
create,2,4150,0.00018613687500000005
create,2,4151,0.000188889
create,2,4152,0.00018326887500000002
create,2,4153,0.00017899562499999999
create,2,4154,0.00018795525
create,2,4155,0.000182912
create,2,4156,0.00018149500000000005
create,2,4157,0.00019074012500000002
create,2,4158,0.000187307
create,2,4159,0.00018494512499999996
create,2,4160,0.00018802662500000004
create,2,4161,0.00018720287499999997
create,2,4162,0.000182780375
create,2,4163,0.000187608875
create,2,4164,0.00018209412499999998
create,2,4165,0.00018100062500000003
create,2,4166,0.000182291875
create,2,4167,0.000186093
create,2,4168,0.000188350125
create,2,4169,0.00018092399999999998
create,2,4170,0.00018190687500000002
create,2,4171,0.000182494875
create,2,4172,0.000179786625
create,2,4173,0.00018360475
create,2,4174,0.00018666400000000001
create,2,4175,0.000187878625
create,2,4176,0.000186406
create,2,4177,0.00018712037500000006
create,2,4178,0.00017918224999999998
create,2,4179,0.00018628549999999996
create,2,4180,0.00018652125
create,2,4181,0.000181105375
create,2,4182,0.000186043875
create,2,4183,0.00019067462500000002
create,2,4184,0.00018628550000000002
create,2,4185,0.000179006125
create,2,4186,0.00018109425000000003
create,2,4187,0.00018530199999999998
create,2,4188,0.00018117087499999997
create,2,4189,0.00018504925
create,2,4190,0.000179913
create,2,4191,0.00018674124999999998
create,2,4192,0.00018445075
create,2,4193,0.00018092337499999998
create,2,4194,0.000189218375
create,2,4195,0.00018638375
create,2,4196,0.00018654875
create,2,4197,0.00018401662499999998
create,2,4198,0.00018186887500000001
create,2,4199,0.000183911875
create,2,4200,0.00018139612500000005
create,2,4201,0.0001823685
create,2,4202,0.000188043
create,2,4203,0.000180231875
create,2,4204,0.0001807315
create,2,4205,0.0001862855
create,2,4206,0.00018348949999999999
create,2,4207,0.00018374750000000004
create,2,4208,0.00018781775000000005
create,2,4209,0.000192163
create,2,4210,0.000180923375
create,2,4211,0.00018481874999999996
create,2,4212,0.000184983125
create,2,4213,0.000181681
create,2,4214,0.000187197
create,2,4215,0.000182522375
create,2,4216,0.000187405875
create,2,4217,0.000186774625
create,2,4218,0.00018598887499999997
create,2,4219,0.00018632350000000002
create,2,4220,0.00018186362499999999
create,2,4221,0.000184527375
create,2,4222,0.000181973
create,2,4223,0.00018243987499999998
create,2,4224,0.00018843325
create,2,4225,0.00018809274999999999
create,2,4226,0.00018340112500000002
create,2,4227,0.00018530137499999999
create,2,4228,0.00018798212499999997
create,2,4229,0.00018676875
create,2,4230,0.00018776862500000002
create,2,4231,0.00019049325
create,2,4232,0.00018893875
create,2,4233,0.00018178050000000002
create,2,4234,0.00018773
create,2,4235,0.00018189637500000001
create,2,4236,0.00018587887500000003
create,2,4237,0.00018241237499999998
create,2,4238,0.000181182
create,2,4239,0.000189477
create,2,4240,0.00018262712499999997
create,2,4241,0.00018474737500000002
create,2,4242,0.000184511
create,2,4243,0.000189219
create,2,4244,0.000184527375
create,2,4245,0.000181089
create,2,4246,0.000185653625
create,2,4247,0.00018268150000000006
create,2,4248,0.000188191625
create,2,4249,0.00018091224999999998
create,2,4250,0.00019253100000000002
create,2,4251,0.000185878875
create,2,4252,0.00017967137500000003
create,2,4253,0.00018870762499999998
create,2,4254,0.00018865850000000003
create,2,4255,0.00018619187499999997
create,2,4256,0.000187356125
create,2,4257,0.00019002049999999998
create,2,4258,0.000180885375
create,2,4259,0.00018649437499999996
create,2,4260,0.0001859175
create,2,4261,0.00018103399999999997
create,2,4262,0.0001850165
create,2,4263,0.0001827365
create,2,4264,0.00018821324999999996
create,2,4265,0.00018525225
create,2,4266,0.00018835074999999996
create,2,4267,0.000190114125
create,2,4268,0.00018563725
create,2,4269,0.000189015375
create,2,4270,0.0001866535
create,2,4271,0.000184824
create,2,4272,0.000184609875
create,2,4273,0.00018080875000000003
create,2,4274,0.000185823875
create,2,4275,0.00018256100000000003
create,2,4276,0.00018254462499999998
create,2,4277,0.00018580225
create,2,4278,0.00018279149999999997
create,2,4279,0.00018487899999999996
create,2,4280,0.00018641650000000002
create,2,4281,0.00018917450000000002
create,2,4282,0.00019025687500000003
create,2,4283,0.000185565875
create,2,4284,0.00018682374999999998
create,2,4285,0.00018865850000000003
create,2,4286,0.000191037375
create,2,4287,0.00018202212500000002
create,2,4288,0.00018905925000000002
create,2,4289,0.00018067125000000004
create,2,4290,0.000179984375
create,2,4291,0.00018067125
create,2,4292,0.000187307
create,2,4293,0.00019100400000000004
create,2,4294,0.00018381824999999998
create,2,4295,0.00018210462499999999
create,2,4296,0.00018775749999999997
create,2,4297,0.0001824235
create,2,4298,0.000188482375
create,2,4299,0.000184621
create,2,4300,0.000186571
create,2,4301,0.00018262125
create,2,4302,0.000186554625
create,2,4303,0.000185368125
create,2,4304,0.000179819375
create,2,4305,0.000186093
create,2,4306,0.00018559862500000006
create,2,4307,0.00018343449999999996
create,2,4308,0.000187070625
create,2,4309,0.00018727425
create,2,4310,0.00018382474999999998
create,2,4311,0.000190201875
create,2,4312,0.000182016875
create,2,4313,0.0001851645
create,2,4314,0.000189603375
create,2,4315,0.000187521125
create,2,4316,0.00018353862500000004
create,2,4317,0.00018218187499999998
create,2,4318,0.00018913650000000002
create,2,4319,0.00018514812499999999
create,2,4320,0.00018394525
create,2,4321,0.0001833795
create,2,4322,0.000189037625
create,2,4323,0.000186334625
create,2,4324,0.000188086875
create,2,4325,0.00018761999999999997
create,2,4326,0.00018964662500000002
create,2,4327,0.00018906512500000002
create,2,4328,0.00018646625
create,2,4329,0.0001819455
create,2,4330,0.00018998250000000003
create,2,4331,0.00018218187499999998
create,2,4332,0.000187527
create,2,4333,0.000187185875
create,2,4334,0.000186049125
create,2,4335,0.000183478375
create,2,4336,0.000190136375
create,2,4337,0.000185471625
create,2,4338,0.000184730375
create,2,4339,0.000181758875
create,2,4340,0.00018767499999999997
create,2,4341,0.00018765337499999997
create,2,4342,0.000183566125
create,2,4343,0.00018436762500000003
create,2,4344,0.00018570800000000003
create,2,4345,0.00018324199999999996
create,2,4346,0.000187801375
create,2,4347,0.000176347625
create,2,4348,0.000181390875
create,2,4349,0.00018468125
create,2,4350,0.00018768612500000002
create,2,4351,0.00018045712499999996
create,2,4352,0.0001881805
create,2,4353,0.00018248375
create,2,4354,0.000185856625
create,2,4355,0.00018581862499999997
create,2,4356,0.00018169275
create,2,4357,0.00018603800000000005
create,2,4358,0.000183445
create,2,4359,0.00018332450000000002
create,2,4360,0.000183488875
create,2,4361,0.0001814675
create,2,4362,0.00018319225000000002
create,2,4363,0.0001870765
create,2,4364,0.000188092125
create,2,4365,0.000186724875
create,2,4366,0.000182610125
create,2,4367,0.00018200050000000001
create,2,4368,0.000184719875
create,2,4369,0.000185423125
create,2,4370,0.00018417575000000003
create,2,4371,0.00018477425
create,2,4372,0.000183923
create,2,4373,0.00018758725000000002
create,2,4374,0.00018693900000000003
create,2,4375,0.000185543625
create,2,4376,0.00018848299999999998
create,2,4377,0.00018242349999999995
create,2,4378,0.00018771362500000002
create,2,4379,0.00018248375
create,2,4380,0.00018295062500000003
create,2,4381,0.00019005912499999998
create,2,4382,0.000189658375
create,2,4383,0.00018755975
create,2,4384,0.00018443962499999997
create,2,4385,0.000184708125
create,2,4386,0.00018484037500000005
create,2,4387,0.00018831800000000004
create,2,4388,0.00018225849999999998
create,2,4389,0.00018812549999999996
create,2,4390,0.000182527625
create,2,4391,0.00018588412500000005
create,2,4392,0.00018888375
create,2,4393,0.00019236662500000002
create,2,4394,0.00018972387499999999
create,2,4395,0.00019170725
create,2,4396,0.0001794075
create,2,4397,0.000188263
create,2,4398,0.00018855962499999998
create,2,4399,0.00018866374999999995
create,2,4400,0.0001902785
create,2,4401,0.00018605437499999994
create,2,4402,0.00018743924999999997
create,2,4403,0.000187466125
create,2,4404,0.00018206662499999996
create,2,4405,0.00018570862500000003
create,2,4406,0.00018451100000000002
create,2,4407,0.00018504399999999999
create,2,4408,0.00018486262499999996
create,2,4409,0.00018502699999999993
create,2,4410,0.00018524699999999998
create,2,4411,0.00018403299999999995
create,2,4412,0.000186279625
create,2,4413,0.00018803775000000001
create,2,4414,0.000187197
create,2,4415,0.0001861205
create,2,4416,0.00018770775
create,2,4417,0.00018459875
create,2,4418,0.00018806525
create,2,4419,0.0001838575
create,2,4420,0.00018881762500000003
create,2,4421,0.00018823549999999998
create,2,4422,0.000184494625
create,2,4423,0.00018606025
create,2,4424,0.00018853149999999998
create,2,4425,0.00019169612499999998
create,2,4426,0.00018511537499999996
create,2,4427,0.000184763125
create,2,4428,0.00018276399999999997
create,2,4429,0.0001840055
create,2,4430,0.000185796375
create,2,4431,0.000182126875
create,2,4432,0.00018100062499999998
create,2,4433,0.00018501125
create,2,4434,0.0001908835
create,2,4435,0.00018649375000000002
create,2,4436,0.000186669875
create,2,4437,0.000195470375
create,2,4438,0.00018232462499999995
create,2,4439,0.00018525812499999998
create,2,4440,0.00019108124999999999
create,2,4441,0.00018824074999999998
create,2,4442,0.00018691149999999998
create,2,4443,0.00018152775000000002
create,2,4444,0.000184395125
create,2,4445,0.000187906125
create,2,4446,0.00018859825
create,2,4447,0.00018304425000000005
create,2,4448,0.00018465375
create,2,4449,0.00018734562500000003
create,2,4450,0.00017982524999999997
create,2,4451,0.0001890645
create,2,4452,0.000187460875
create,2,4453,0.00018799912500000002
create,2,4454,0.00018631825000000002
create,2,4455,0.000185785875
create,2,4456,0.00018281899999999997
create,2,4457,0.000187527
create,2,4458,0.0001836375
create,2,4459,0.00019515675000000003
create,2,4460,0.00018672487499999996
create,2,4461,0.000184615125
create,2,4462,0.000179391125
create,2,4463,0.000183758625
create,2,4464,0.00018391187499999998
create,2,4465,0.00018550562499999998
create,2,4466,0.000183280625
create,2,4467,0.00018792250000000004
create,2,4468,0.00018742224999999997
create,2,4469,0.00018693899999999998
create,2,4470,0.000185400875
create,2,4471,0.000181506125
create,2,4472,0.00018503287499999999
create,2,4473,0.00018261537500000003
create,2,4474,0.00018443375000000003
create,2,4475,0.00018046237500000004
create,2,4476,0.00018954837500000004
create,2,4477,0.000186817875
create,2,4478,0.00018766975
create,2,4479,0.00018420912500000003
create,2,4480,0.000189070375
create,2,4481,0.00018558225000000003
create,2,4482,0.00018391775
create,2,4483,0.00018174775000000002
create,2,4484,0.00018818050000000004
create,2,4485,0.00018199524999999999
create,2,4486,0.00018011075000000002
create,2,4487,0.00018679625
create,2,4488,0.00019167449999999998
create,2,4489,0.000186867625
create,2,4490,0.00018242349999999998
create,2,4491,0.000188428
create,2,4492,0.00018663124999999999
create,2,4493,0.000185044
create,2,4494,0.00018282425000000003
create,2,4495,0.00018274762500000003
create,2,4496,0.00018183025
create,2,4497,0.00018566474999999997
create,2,4498,0.00018326362500000002
create,2,4499,0.00018698287499999998
create,2,4500,0.000189367
create,2,4501,0.00018668099999999996
create,2,4502,0.00018287925
create,2,4503,0.000182720125
create,2,4504,0.000187383625
create,2,4505,0.000181418375
create,2,4506,0.00018180275
create,2,4507,0.00018965837499999998
create,2,4508,0.00018196775
create,2,4509,0.00018957
create,2,4510,0.00018685649999999998
create,2,4511,0.00019205362500000002
create,2,4512,0.00018263175000000003
create,2,4513,0.000184412125
create,2,4514,0.000181984125
create,2,4515,0.00018336312500000004
create,2,4516,0.00018597249999999994
create,2,4517,0.000186681
create,2,4518,0.00018075375000000003
create,2,4519,0.000183285875
create,2,4520,0.00018281374999999997
create,2,4521,0.000186719625
create,2,4522,0.00018936700000000002
create,2,4523,0.00019010825000000003
create,2,4524,0.00018487900000000002
create,2,4525,0.00018532949999999998
create,2,4526,0.00018631300000000002
create,2,4527,0.00018313787500000005
create,2,4528,0.00018405462500000003
create,2,4529,0.00018532424999999998
create,2,4530,0.00018247849999999998
create,2,4531,0.0001861205
create,2,4532,0.00018590112499999997
create,2,4533,0.00018368725000000004
create,2,4534,0.000186334625
create,2,4535,0.00018456600000000002
create,2,4536,0.00018224737499999998
create,2,4537,0.000182857625
create,2,4538,0.00018383524999999998
create,2,4539,0.000186521875
create,2,4540,0.00017979249999999997
create,2,4541,0.000184621
create,2,4542,0.00018375337499999998
create,2,4543,0.00018300037499999997
create,2,4544,0.000190597375
create,2,4545,0.0001845935
create,2,4546,0.00018095674999999995
create,2,4547,0.000185099
create,2,4548,0.000178259625
create,2,4549,0.000179633375
create,2,4550,0.00018092400000000003
create,2,4551,0.00018722449999999998
create,2,4552,0.0001857525
create,2,4553,0.000186774625
create,2,4554,0.00018159975
create,2,4555,0.000182126875
create,2,4556,0.000187269
create,2,4557,0.00018473625
create,2,4558,0.00018411549999999998
create,2,4559,0.00018267624999999995
create,2,4560,0.00018425825000000003
create,2,4561,0.00018868012499999998
create,2,4562,0.00018239662500000003
create,2,4563,0.00018841099999999998
create,2,4564,0.00018167637500000005
create,2,4565,0.00018524112500000004
create,2,4566,0.00017952274999999998
create,2,4567,0.000185390375
create,2,4568,0.00018882875
create,2,4569,0.00018600524999999997
create,2,4570,0.00018618075
create,2,4571,0.000191207625
create,2,4572,0.00018313725
create,2,4573,0.000184329625
create,2,4574,0.00018295125
create,2,4575,0.00018553837500000003
create,2,4576,0.00018532425
create,2,4577,0.00018222575
create,2,4578,0.00018949925000000007
create,2,4579,0.00019059212500000002
create,2,4580,0.00018283012499999994
create,2,4581,0.00018698287500000003
create,2,4582,0.00017869375
create,2,4583,0.000186043875
create,2,4584,0.00018789437500000002
create,2,4585,0.000186614875
create,2,4586,0.00018863624999999998
create,2,4587,0.00018795524999999993
create,2,4588,0.000182769875
create,2,4589,0.00018554950000000003
create,2,4590,0.00018607074999999997
create,2,4591,0.000188251875
create,2,4592,0.0001869115
create,2,4593,0.00018748312499999997
create,2,4594,0.0001894495
create,2,4595,0.000185796375
create,2,4596,0.000191180125
create,2,4597,0.000185455875
create,2,4598,0.00019139425000000004
create,2,4599,0.00018875212500000003
create,2,4600,0.00018712037500000003
create,2,4601,0.000191998625
create,2,4602,0.00018274762500000003
create,2,4603,0.00018348362500000004
create,2,4604,0.00018699925
create,2,4605,0.00018737312500000005
create,2,4606,0.00018920199999999997
create,2,4607,0.00018330750000000002
create,2,4608,0.00018184137500000002
create,2,4609,0.00018721925
create,2,4610,0.00018826300000000004
create,2,4611,0.00019438799999999998
create,2,4612,0.0001839675
create,2,4613,0.00018365975
create,2,4614,0.00018492287500000002
create,2,4615,0.00018680737500000004
create,2,4616,0.00018613099999999997
create,2,4617,0.00018608775
create,2,4618,0.00018498900000000004
create,2,4619,0.0001835655
create,2,4620,0.00018554362499999995
create,2,4621,0.000180720375
create,2,4622,0.0001865435
create,2,4623,0.00018364862499999998
create,2,4624,0.00018282425000000003
create,2,4625,0.0001866915
create,2,4626,0.00018108312500000003
create,2,4627,0.00019724487499999998
create,2,4628,0.000184214375
create,2,4629,0.000184099125
create,2,4630,0.000193327875
create,2,4631,0.00017938
create,2,4632,0.00018277512499999997
create,2,4633,0.00018387387499999995
create,2,4634,0.000180011875
create,2,4635,0.000184835125
create,2,4636,0.0001890265
create,2,4637,0.000186785125
create,2,4638,0.00018449462500000002
create,2,4639,0.00018376912499999996
create,2,4640,0.0001772545
create,2,4641,0.000182577375
create,2,4642,0.00018758725
create,2,4643,0.00018784587500000002
create,2,4644,0.000187383625
create,2,4645,0.000185598625
create,2,4646,0.000181220625
create,2,4647,0.00018785112500000002
create,2,4648,0.00018718587499999995
create,2,4649,0.000192509375
create,2,4650,0.000183428625
create,2,4651,0.000184884875
create,2,4652,0.000184006125
create,2,4653,0.00019042712500000003
create,2,4654,0.00018180275
create,2,4655,0.00018235799999999998
create,2,4656,0.00018167637500000002
create,2,4657,0.00018785112500000002
create,2,4658,0.0001846485
create,2,4659,0.00018243462499999998
create,2,4660,0.00018444550000000002
create,2,4661,0.00018863624999999998
create,2,4662,0.00018411025
create,2,4663,0.00017787524999999998
create,2,4664,0.00018675237499999998
create,2,4665,0.00018729062500000003
create,2,4666,0.000178534
create,2,4667,0.000183175875
create,2,4668,0.00018081399999999998
create,2,4669,0.000184609875
create,2,4670,0.000186351625
create,2,4671,0.000187548625
create,2,4672,0.000188361875
create,2,4673,0.00019007025
create,2,4674,0.00017984162500000002
create,2,4675,0.00018034712500000004
create,2,4676,0.000184494
create,2,4677,0.000185889375
create,2,4678,0.00018975724999999998
create,2,4679,0.00018310512500000005
create,2,4680,0.00018964724999999999
create,2,4681,0.00018224212499999998
create,2,4682,0.00018276987500000003
create,2,4683,0.00018358775
create,2,4684,0.00018497262500000001
create,2,4685,0.000183445
create,2,4686,0.00018464850000000002
create,2,4687,0.0001853295
create,2,4688,0.00018248374999999998
create,2,4689,0.00018460987500000005
create,2,4690,0.00018496675000000002
create,2,4691,0.000183308125
create,2,4692,0.00018106150000000003
create,2,4693,0.000185796375
create,2,4694,0.00018404412500000003
create,2,4695,0.00019038325
create,2,4696,0.00018626325
create,2,4697,0.00018705424999999992
create,2,4698,0.00018345612500000004
create,2,4699,0.00018772412499999997
create,2,4700,0.00018432437500000003
create,2,4701,0.000183626375
create,2,4702,0.00018174250000000002
create,2,4703,0.000187175375
create,2,4704,0.000182604875
create,2,4705,0.00018698875
create,2,4706,0.000189092625
create,2,4707,0.000186878125
create,2,4708,0.000182396
create,2,4709,0.000192751
create,2,4710,0.00018391775
create,2,4711,0.00018279675000000003
create,2,4712,0.00017906174999999998
create,2,4713,0.00018668625000000004
create,2,4714,0.000188279375
create,2,4715,0.00018558162499999998
create,2,4716,0.000182544625
create,2,4717,0.000182917875
create,2,4718,0.00018580687499999998
create,2,4719,0.00018468712500000004
create,2,4720,0.00018506562499999996
create,2,4721,0.00018378024999999996
create,2,4722,0.00018990525
create,2,4723,0.00018227550000000003
create,2,4724,0.00018189050000000002
create,2,4725,0.00018957
create,2,4726,0.000180611
create,2,4727,0.000185620875
create,2,4728,0.000186186625
create,2,4729,0.00018089650000000003
create,2,4730,0.00017962749999999997
create,2,4731,0.00019105900000000002
create,2,4732,0.00018232462499999998
create,2,4733,0.000181335875
create,2,4734,0.00019160250000000003
create,2,4735,0.000184604
create,2,4736,0.000182489
create,2,4737,0.00018386274999999998
create,2,4738,0.00018596137500000002
create,2,4739,0.0001893015
create,2,4740,0.00018799912499999993
create,2,4741,0.00019004862500000006
create,2,4742,0.000189070375
create,2,4743,0.000185626125
create,2,4744,0.00018113812499999997
create,2,4745,0.00018488487500000004
create,2,4746,0.000192932375
create,2,4747,0.000188906
create,2,4748,0.00018689512499999998
create,2,4749,0.00018628550000000002
create,2,4750,0.00018650487500000002
create,2,4751,0.000190201875
create,2,4752,0.00018919675000000005
create,2,4753,0.00019010887500000003
create,2,4754,0.00018589525
create,2,4755,0.000185593375
create,2,4756,0.00018292900000000005
create,2,4757,0.00018168225000000004
create,2,4758,0.00018354387500000004
create,2,4759,0.000186872875
create,2,4760,0.000186582125
create,2,4761,0.00018678512499999998
create,2,4762,0.000186186625
create,2,4763,0.00018405525
create,2,4764,0.00018619187500000002
create,2,4765,0.00018731224999999998
create,2,4766,0.00018602100000000003
create,2,4767,0.00018011075000000002
create,2,4768,0.00018851575
create,2,4769,0.000178441
create,2,4770,0.000193487
create,2,4771,0.00019084487500000002
create,2,4772,0.00018904875000000002
create,2,4773,0.00018339062499999996
create,2,4774,0.000190416
create,2,4775,0.00018855375
create,2,4776,0.00018805412500000001
create,2,4777,0.00018686175
create,2,4778,0.00018535112499999998
create,2,4779,0.000184989
create,2,4780,0.00018197887499999998
create,2,4781,0.00018447237499999997
create,2,4782,0.00019137787499999998
create,2,4783,0.00018191275
create,2,4784,0.00018666987500000004
create,2,4785,0.00018828524999999998
create,2,4786,0.00018832325
create,2,4787,0.00018471987500000005
create,2,4788,0.00018959225
create,2,4789,0.00018960925000000004
create,2,4790,0.00018469237500000002
create,2,4791,0.00017986912500000002
create,2,4792,0.00019246025
create,2,4793,0.00018131949999999997
create,2,4794,0.00018086899999999998
create,2,4795,0.000181148625
create,2,4796,0.000182022125
create,2,4797,0.000180945625
create,2,4798,0.00018899375
create,2,4799,0.00018715375000000005
create,2,4800,0.000190795125
create,2,4801,0.00018809800000000004
create,2,4802,0.000181275625
create,2,4803,0.000189955
create,2,4804,0.00018631300000000002
create,2,4805,0.00018210462500000004
create,2,4806,0.00018480237500000002
create,2,4807,0.00019316287500000003
create,2,4808,0.00018163250000000002
create,2,4809,0.00018210462500000004
create,2,4810,0.000184922875
create,2,4811,0.000186312375
create,2,4812,0.000179396375
create,2,4813,0.00019279549999999995
create,2,4814,0.00018144587500000002
create,2,4815,0.000188647375
create,2,4816,0.00019199275
create,2,4817,0.000186076625
create,2,4818,0.0001845935
create,2,4819,0.000184384625
create,2,4820,0.00019163062500000003
create,2,4821,0.000185758375
create,2,4822,0.000188647375
create,2,4823,0.00017682037499999997
create,2,4824,0.00018264875
create,2,4825,0.0001863405
create,2,4826,0.000190433
create,2,4827,0.000187373125
create,2,4828,0.000188784875
create,2,4829,0.000190114125
create,2,4830,0.00018631825
create,2,4831,0.00018786225
create,2,4832,0.00018545062499999998
create,2,4833,0.00018186887500000001
create,2,4834,0.00018651075
create,2,4835,0.00018041325000000004
create,2,4836,0.000189713375
create,2,4837,0.00018953200000000001
create,2,4838,0.00018843325
create,2,4839,0.000184362375
create,2,4840,0.00018692262499999995
create,2,4841,0.00019396500000000004
create,2,4842,0.00017964974999999997
create,2,4843,0.000182505375
create,2,4844,0.000185340625
create,2,4845,0.00018493925
create,2,4846,0.00018904287500000002
create,2,4847,0.00018632875
create,2,4848,0.00018483512500000002
create,2,4849,0.000187741125
create,2,4850,0.000179528625
create,2,4851,0.000187543375
create,2,4852,0.00018586250000000005
create,2,4853,0.00018793362500000001
create,2,4854,0.000188373
create,2,4855,0.00018369249999999998
create,2,4856,0.00018335725
create,2,4857,0.00018920262500000002
create,2,4858,0.00018312149999999996
create,2,4859,0.000183242
create,2,4860,0.00018332975000000002
create,2,4861,0.000191350375
create,2,4862,0.000190251
create,2,4863,0.00018586775
create,2,4864,0.00018560975
create,2,4865,0.00018341750000000002
create,2,4866,0.00018061624999999998
create,2,4867,0.00019464600000000003
create,2,4868,0.00018411025
create,2,4869,0.00018300562500000002
create,2,4870,0.000184264125
create,2,4871,0.00018775750000000002
create,2,4872,0.0001889165
create,2,4873,0.000189037625
create,2,4874,0.00018537924999999998
create,2,4875,0.0001904605
create,2,4876,0.00018685125000000003
create,2,4877,0.000185120625
create,2,4878,0.00018775812500000002
create,2,4879,0.00018518674999999998
create,2,4880,0.000184719875
create,2,4881,0.00018308287500000002
create,2,4882,0.000180501
create,2,4883,0.00018513174999999998
create,2,4884,0.00018219300000000004
create,2,4885,0.000186301875
create,2,4886,0.00018333037500000001
create,2,4887,0.000187235625
create,2,4888,0.00018321450000000002
create,2,4889,0.000183686625
create,2,4890,0.00019112512499999999
create,2,4891,0.00018537862499999998
create,2,4892,0.000183676125
create,2,4893,0.000185577
create,2,4894,0.00018061625000000004
create,2,4895,0.00018009437500000005
create,2,4896,0.00018453325
create,2,4897,0.00018842212499999998
create,2,4898,0.000186950125
create,2,4899,0.000185730875
create,2,4900,0.00018068762499999998
create,2,4901,0.000183934125
create,2,4902,0.0001833795
create,2,4903,0.00018782950000000004
create,2,4904,0.00019413525
create,2,4905,0.00018523587499999998
create,2,4906,0.00018777974999999996
create,2,4907,0.00018527975
create,2,4908,0.000181346375
create,2,4909,0.00018379725
create,2,4910,0.00018357199999999998
create,2,4911,0.00018360937500000004
create,2,4912,0.00018537925
create,2,4913,0.00018785637499999996
create,2,4914,0.000191663375
create,2,4915,0.00018672487499999998
create,2,4916,0.0001849065
create,2,4917,0.00018879600000000003
create,2,4918,0.000181242875
create,2,4919,0.00018446712499999997
create,2,4920,0.000184862625
create,2,4921,0.00018462625
create,2,4922,0.000182544625
create,2,4923,0.000186637125
create,2,4924,0.00018736787500000002
create,2,4925,0.00019087762500000002
create,2,4926,0.000189998875
create,2,4927,0.00018665350000000004
create,2,4928,0.00019078987499999997
create,2,4929,0.00018666462499999998
create,2,4930,0.000183445625
create,2,4931,0.00017593049999999999
create,2,4932,0.00018188525000000002
create,2,4933,0.0001871695
create,2,4934,0.000185818
create,2,4935,0.00018425824999999997
create,2,4936,0.000188691875
create,2,4937,0.00018585137499999997
create,2,4938,0.00018442325
create,2,4939,0.00018615912499999997
create,2,4940,0.000190894625
create,2,4941,0.00018676874999999996
create,2,4942,0.0001903335
create,2,4943,0.00018260487499999998
create,2,4944,0.000187318125
