bench,BLOCK_SIZE,n,t
commit,32768,2741,0.0029030223628693907
commit,32768,2742,0.0029020633148705323
commit,32768,2743,0.0029011048604629976
commit,32768,2744,0.002900146609967201
commit,32768,2745,0.00289918828356102
commit,32768,2746,0.0028982301186270937
commit,32768,2747,0.0028972734431652715
commit,32768,2748,0.002896318351255458
commit,32768,2749,0.0028953632570025457
commit,32768,2750,0.002894409191272727
commit,32768,2751,0.0028934556613504176
commit,32768,2752,0.0028925021155977474
commit,32768,2753,0.0028915497696603704
commit,32768,2754,0.00289059812531772
commit,32768,2755,0.002889645853675136
commit,32768,2756,0.002888696066808781
commit,32768,2757,0.002887745486760973
commit,32768,2758,0.0028867969922951415
commit,32768,2759,0.0028858498423341788
commit,32768,2760,0.0028849035518115945
commit,32768,2761,0.002883956840818544
commit,32768,2762,0.002883010711893556
commit,32768,2763,0.0028820653055103146
commit,32768,2764,0.0028811211770531837
commit,32768,2765,0.0028971311144213386
commit,32768,2766,0.0028961817498644256
commit,32768,2767,0.0028952331981387785
commit,32768,2768,0.0028942851988348985
commit,32768,2769,0.002893337483658361
commit,32768,2770,0.0028923913311823105
commit,32768,2771,0.0028914456534193432
commit,32768,2772,0.0028905001566107503
commit,32768,2773,0.0028895554646141365
commit,32768,2774,0.0028886111820475846
commit,32768,2775,0.0028876689837837835
commit,32768,2776,0.002886726366084294
commit,32768,2777,0.002885784910064818
commit,32768,2778,0.0028848441043466525
commit,32768,2779,0.0028839037916966533
commit,32768,2780,0.002882964240557554
commit,32768,2781,0.002882026273732471
commit,32768,2782,0.002881087549379942
commit,32768,2783,0.002880149375718649
commit,32768,2784,0.002879211058952946
commit,32768,2785,0.00287827418532316
commit,32768,2786,0.0028773378579504665
commit,32768,2787,0.002876402689406171
commit,32768,2788,0.0028754681975878766
commit,32768,2789,0.0028745331446306923
commit,32768,2790,0.0028735997822580644
commit,32768,2791,0.002872667080750627
commit,32768,2792,0.0028717355431590254
commit,32768,2793,0.0028708045959541712
commit,32768,2794,0.0028698744154438084
commit,32768,2795,0.0028689448608676207
commit,32768,2796,0.0028680148750447063
commit,32768,2797,0.002867087029317125
commit,32768,2798,0.002866159599669407
commit,32768,2799,0.002865232167068596
commit,32768,2800,0.0028643055223660716
commit,32768,2801,0.0028633803514369867
commit,32768,2802,0.0028624546331638117
commit,32768,2803,0.002861530227880842
commit,32768,2804,0.002860607369784237
commit,32768,2805,0.002859683974955437
commit,32768,2806,0.0028587613572255877
commit,32768,2807,0.002857839078286427
commit,32768,2808,0.0028569175478098292
commit,32768,2809,0.002855997391731933
commit,32768,2810,0.00285507719430605
commit,32768,2811,0.00285415767698328
commit,32768,2812,0.002853239087259958
commit,32768,2813,0.0028523210393707784
commit,32768,2814,0.002851403185012438
commit,32768,2815,0.0028504868551509767
commit,32768,2816,0.002849570838689631
commit,32768,2817,0.00284865503372382
commit,32768,2818,0.002847740606014904
commit,32768,2819,0.0028468259674086552
commit,32768,2820,0.002845912327925532
commit,32768,2821,0.0028616172750354487
commit,32768,2822,0.0028607000483699507
commit,32768,2823,0.0028597827642578818
commit,32768,2824,0.002858866860216006
commit,32768,2825,0.002857951147743363
commit,32768,2826,0.002857036194090588
commit,32768,2827,0.0028561215690219317
commit,32768,2828,0.0028552068466230554
commit,32768,2829,0.0028542927671880527
commit,32768,2830,0.00285337967155477
commit,32768,2831,0.002852467830227834
commit,32768,2832,0.002851556419447387
commit,32768,2833,0.0028506447620014123
commit,32768,2834,0.002849734577628793
commit,32768,2835,0.0028488245782627864
commit,32768,2836,0.0028479158364333565
commit,32768,2837,0.0028470073361825878
commit,32768,2838,0.0028461002777043693
commit,32768,2839,0.0028451930069126447
commit,32768,2840,0.0028442865761003516
commit,32768,2841,0.0028433801585709254
commit,32768,2842,0.0028424755426636173
commit,32768,2843,0.0028415714415230393
commit,32768,2844,0.002840668337420886
commit,32768,2845,0.0028397650320298768
commit,32768,2846,0.002838862863229093
commit,32768,2847,0.002837961314848964
commit,32768,2848,0.0028370604379827956
commit,32768,2849,0.0028361601877851875
commit,32768,2850,0.0028352602729385967
commit,32768,2851,0.0028343616905910202
commit,32768,2852,0.002833463628637798
commit,32768,2853,0.002832566483131791
commit,32768,2854,0.0028316699087245975
commit,32768,2855,0.002830773330779335
commit,32768,2856,0.002829877903886554
commit,32768,2857,0.00282898366739587
commit,32768,2858,0.0028280882652641707
commit,32768,2859,0.0028271940025358525
commit,32768,2860,0.00282630075506993
commit,32768,2861,0.0028254080418559945
commit,32768,2862,0.0028245155397449337
commit,32768,2863,0.002823623432850157
commit,32768,2864,0.002822732516628841
commit,32768,2865,0.0028218423087260033
commit,32768,2866,0.0028209521851448012
commit,32768,2867,0.002820063015521451
commit,32768,2868,0.0028191738170763596
commit,32768,2869,0.002818286377831997
commit,32768,2870,0.0028173995547473864
commit,32768,2871,0.0028165130417537446
commit,32768,2872,0.002815626677576602
commit,32768,2873,0.002814740006700313
commit,32768,2874,0.0028138550635438413
commit,32768,2875,0.0028129706690434787
commit,32768,2876,0.0028120876058327538
commit,32768,2877,0.002811204604579423
commit,32768,2878,0.0028103221978370402
commit,32768,2879,0.002809441327717957
commit,32768,2880,0.0028085607278211804
commit,32768,2881,0.0028076805962773343
commit,32768,2882,0.0028068010316620404
commit,32768,2883,0.0028059218276101283
commit,32768,2884,0.0028050422331397365
commit,32768,2885,0.0028041643319757364
commit,32768,2886,0.0028032878328568957
commit,32768,2887,0.0028024108411413232
commit,32768,2888,0.0028015340039819945
commit,32768,2889,0.00280065812357217
commit,32768,2890,0.002799782925432526
commit,32768,2891,0.0027989097657817367
commit,32768,2892,0.0027980352969830566
commit,32768,2893,0.0027971620442879363
commit,32768,2894,0.0027962888708534897
commit,32768,2895,0.0027954164772884286
commit,32768,2896,0.002794544636697169
commit,32768,2897,0.0027936742742923713
commit,32768,2898,0.0027928045848429955
commit,32768,2899,0.0027919345363487404
commit,32768,2900,0.0027910665462931032
commit,32768,2901,0.002790197636030679
commit,32768,2902,0.002789329406056168
commit,32768,2903,0.002788462879478126
commit,32768,2904,0.0027875974525223834
commit,32768,2905,0.002786731944922547
commit,32768,2906,0.002785866947393324
